Q22-32,22A9,"In your life, which of the following substances have you ever used?",0.0,No,Cis Women,15841
Q22-32,22A9,"In your life, which of the following substances have you ever used?",0.0,No,TGNC,1561
Q22-32,22A9,"In your life, which of the following substances have you ever used?",0.0,No,Total,23783
Q22-32,22A9,"In your life, which of the following substances have you ever used?",3.0,Yes,Cis Men,553
Q22-32,22A9,"In your life, which of the following substances have you ever used?",3.0,Yes,Cis Women,765
Q22-32,22A9,"In your life, which of the following substances have you ever used?",3.0,Yes,TGNC,176
Q22-32,22A9,"In your life, which of the following substances have you ever used?",3.0,Yes,Total,1509
Q22-32,22A10,"In your life, which of the following substances have you ever used?",0.0,No,Cis Men,6618
Q22-32,22A10,"In your life, which of the following substances have you ever used?",0.0,No,Cis Women,16399
Q22-32,22A10,"In your life, which of the following substances have you ever used?",0.0,No,TGNC,1703
Q22-32,22A10,"In your life, which of the following substances have you ever used?",0.0,No,Total,24958
Q22-32,22A10,"In your life, which of the following substances have you ever used?",3.0,Yes,Cis Men,42
Q22-32,22A10,"In your life, which of the following substances have you ever used?",3.0,Yes,Cis Women,59
Q22-32,22A10,"In your life, which of the following substances have you ever used?",3.0,Yes,TGNC,23
Q22-32,22A10,"In your life, which of the following substances have you ever used?",3.0,Yes,Total,126
Q22-32,22A11,"In your life, which of the following substances have you ever used?",0.0,No,Cis Men,6535
Q22-32,22A11,"In your life, which of the following substances have you ever used?",0.0,No,Cis Women,16322
Q22-32,22A11,"In your life, which of the following substances have you ever used?",0.0,No,TGNC,1683
Q22-32,22A11,"In your life, which of the following substances have you ever used?",0.0,No,Total,24770
Q22-32,22A11,"In your life, which of the following substances have you ever used?",3.0,Yes,Cis Men,175
Q22-32,22A11,"In your life, which of the following substances have you ever used?",3.0,Yes,Cis Women,284
Q22-32,22A11,"In your life, which of the following substances have you ever used?",3.0,Yes,TGNC,53
Q22-32,22A11,"In your life, which of the following substances have you ever used?",3.0,Yes,Total,523
Q22-32,22A12,"In your life, which of the following substances have you ever used?",0.0,No,Cis Men,4361
Q22-32,22A12,"In your life, which of the following substances have you ever used?",0.0,No,Cis Women,10083
Q22-32,22A12,"In your life, which of the following substances have you ever used?",0.0,No,TGNC,1031
Q22-32,22A12,"In your life, which of the following substances have you ever used?",0.0,No,Total,15633
Q22-32,22A12,"In your life, which of the following substances have you ever used?",3.0,Yes,Cis Men,65
Q22-32,22A12,"In your life, which of the following substances have you ever used?",3.0,Yes,Cis Women,92
Q22-32,22A12,"In your life, which of the following substances have you ever used?",3.0,Yes,TGNC,24
Q22-32,22A12,"In your life, which of the following substances have you ever used?",3.0,Yes,Total,183
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Men,496
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Women,1256
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,TGNC,140
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Total,1905
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Men,514
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Women,1214
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,TGNC,122
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Total,1862
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Men,176
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Women,381
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,TGNC,34
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Total,595
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Men,220
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Women,429
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,TGNC,38
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Total,690
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Men,437
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Women,1081
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,TGNC,131
Q22-32,22B1,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Total,1666
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Men,407
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Women,933
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,TGNC,166
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Total,1526
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Men,1106
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Women,3394
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,TGNC,406
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Total,4949
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Men,899
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Women,2477
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,TGNC,252
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Total,3652
